time,cubic_position,quintic_position,cubic_velocity,quintic_velocity,cubic_acceleration,quintic_acceleration
1.3032581453634084,0.3739373685310946,0.29829691917034273,0.49422899353647054,0.5428079655264781,0.19595864661665985,0.4304170171601882
1.31328320802005,0.3789018922643447,0.30376023282304676,0.4961793581698615,0.547100455901834,0.19313909774465188,0.4258981517335343
1.3233082706766917,0.38388582684026473,0.30926635187012885,0.4981014566491453,0.5513472768394312,0.19031954887193692,0.4213064956467072
1.3333333333333333,0.38888888888888895,0.31481481481481477,0.49999528897431134,0.5555477039348506,0.18749999999957723,0.4166431115382565
1.3433583959899749,0.39391079504025095,0.3204051529515294,0.5018608551453774,0.5597010234366895,0.1846804511280986,0.4119090620446073
1.3533834586466165,0.39895126192438524,0.32603689047269324,0.5036981551623434,0.563806532246522,0.18186090225626828,0.40710540980147414
1.363408521303258,0.4040100061713255,0.33170954457551977,0.5055071890252023,0.5678635379189245,0.17904135338355331,0.40223321744846174
1.3734335839598997,0.40908674441110604,0.3374226255688121,0.5072879567339434,0.5718713586615287,0.17622180451065717,0.3972935476239421
1.3834586466165413,0.41418119327376046,0.343175636979761,0.5090404582885739,0.5758293233349434,0.17340225563882683,0.39228746296203454
1.3934837092731829,0.4192930693893231,0.3489680756607408,0.5107646936891079,0.5797367714527475,0.17058270676717768,0.38721602610138106
1.4035087719298245,0.4244220893878278,0.3547994318961068,0.5124606629355348,0.5835930531815876,0.16776315789499208,0.3820802996814052
1.413533834586466,0.42956796989930873,0.3606691895089931,0.5141283660278546,0.5873975293410965,0.16494360902227356,0.37688134633658166
1.4235588972431077,0.43473042755379976,0.3665768259681087,0.5157678029660566,0.591149571403875,0.16212406015008796,0.3716202287044048
1.4335839598997493,0.43990917898133497,0.3725218124945345,0.5173789737501622,0.5948485614955707,0.15930451127843526,0.3662980094243018
1.443609022556391,0.4451039408119484,0.3785036141685212,0.5189618783801606,0.5984938923948384,0.15648496240589793,0.36091575113375285
1.4536340852130325,0.45031442967567403,0.38452169003628567,0.5205165168560448,0.6020849675333402,0.1536654135340676,0.35547451646900186
1.463659147869674,0.4555403622025458,0.3905754932168087,0.5220428891778361,0.6056212009957207,0.1508458646624149,0.3499753680659481
1.4736842105263157,0.46078145502259804,0.3966644710086309,0.5235409953455168,0.6091020175196249,0.14802631578916703,0.34441936856349287
1.4837092731829573,0.4660374247658644,0.40278806499665076,0.5250108353590726,0.6125268524957406,0.14520676691662615,0.33880758059981986
1.493734335839599,0.47130798806237895,0.4089457111589214,0.5264524092185319,0.6158951519677416,0.14238721804532872,0.3331410668113577
1.5037593984962405,0.47659286154217584,0.41513683997344764,0.5278657169238912,0.6192063726323092,0.13956766917278784,0.3274208898354125
1.5137844611528821,0.48189176183528903,0.4213608765249828,0.5292507584751291,0.6224599818391283,0.13674812030077987,0.32164811230964574
1.5238095238095237,0.4872044055717524,0.42761724061182615,0.5306075338722778,0.6256554575908986,0.13392857142913073,0.31582379687137063
1.5338345864661653,0.49253050938160037,0.43390534685261983,0.5319360431153122,0.6287922885433161,0.13110902255570522,0.3099490061580603
1.543859649122807,0.4978697898948664,0.44022460479314574,0.5332362862042217,0.6318699740050953,0.12828947368387134,0.3040248028068504
1.5538847117794485,0.5032219637415848,0.446574419013123,0.534508263139049,0.6348880239379397,0.12546992481275154,0.2980522494539919
1.5639097744360901,0.5085867475517897,0.4529541892330042,0.5357519739197656,0.6378459589565537,0.12265037594003658,0.29203240873890834
1.5739348370927317,0.5139638579555149,0.4593633104207732,0.536967418546368,0.6407433103286948,0.11983082706767334,0.2859663432994459
1.5839598997493733,0.5193530115827946,0.46580117289874245,0.5381545970188668,0.643579619975089,0.11701127819548773,0.279855115771138
1.593984962406015,0.5247539250636626,0.47226716245034894,0.539313509337255,0.6463544404694694,0.11419172932295041,0.2736997887902177
1.6040100250626566,0.530166315028153,0.4787606604269523,0.5404441555015325,0.6490673350385521,0.1113721804507648,0.2675014249956078
1.6140350877192982,0.5355898981062999,0.48528104385463067,0.5415465355117064,0.6517178775621133,0.10855263157910855,0.2612610870269165
1.6240601503759398,0.5410243909281371,0.49182768554097966,0.5426206493677803,0.6543056525729263,0.10573308270728177,0.25497983751930775
1.6340852130325814,0.5464695101236989,0.4983999541819074,0.5436664970697471,0.656830255256736,0.10291353383421153,0.24865873910886194
1.644110275689223,0.5519249723230193,0.504997214468433,0.544684078617589,0.6592912914523019,0.10009398496220356,0.24229885443359223
1.6541353383458646,0.5573904941561318,0.5116188271934824,0.5456733940113452,0.6616883776513944,0.09727443609090614,0.23590124613345864
1.6641604010025062,0.5628657922530713,0.5182641493586866,0.5466344432509906,0.6640211409988375,0.09445488721800999,0.22946697684365347
1.6741854636591478,0.568350583243871,0.5249325342811784,0.5475672263365183,0.66628921929237,0.09163533834582438,0.2229971092004135
1.6842105263157894,0.5738445837585654,0.5316233317003882,0.5484717432679496,0.6684922609828057,0.08881578947346469,0.21649270584512692
1.694235588972431,0.5793475104271882,0.5383358878848437,0.5493479940452595,0.6706299251739765,0.08599624060110145,0.20995482941190602
1.7042606516290726,0.5848590798797736,0.5450695457389642,0.5501959786684729,0.6727018816226433,0.08317669172944875,0.20338454253628413
