real_x,real_y,real_z,ideal_x,ideal_y,ideal_z,error
0.7257505063647666,0.159136081539651,0.3048969879358571,0.6711367764821722,0.1822421568553529,0.5,0.20391600114921085
0.723116851559312,0.16233040348079975,0.3004967817755549,0.6682531283774433,0.18490777374465245,0.5,0.20813769445085717
0.7205044818935566,0.16549513377976333,0.2973829080075,0.665327966330913,0.1875277674076149,0.5,0.21114821993498076
0.7179284811702603,0.16863236086047254,0.29555032848185636,0.662362012082546,0.19010149140000773,0.5,0.21295122501849187
0.7153977673939015,0.17174309142472993,0.29499452042581753,0.6593559974371724,0.1926283106939473,0.5,0.21355120936030023
0.7129150332145837,0.17482736031897608,0.29571149137778463,0.6563106640839262,0.19510760183458242,0.5,0.2129533694396499
0.7104767121460416,0.17788416829551434,0.297697728599324,0.6532267634132441,0.1975387530939226,0.5,0.21116360564116757
0.7080729402656359,0.18091140572301584,0.30095011183455395,0.650105056331471,0.19992116462177262,0.5,0.2081886271626533
0.705687512325712,0.1839057777518228,0.30546579334038104,0.6469463130731183,0.20225424859373684,0.5,0.20403615471910075
0.7032977702467711,0.18686297014666706,0.3112420546172273,0.6437513130108197,0.20453742935625585,0.5,0.19871519575218752
0.7008747043199891,0.18977698054830303,0.31827606321659413,0.6405208444630327,0.20677014356864043,0.5,0.19223669053832618
0.6983828993030393,0.19264008674132718,0.3265646065032114,0.637255704499533,0.20895184034206757,0.5,0.18461430867476927
0.6957803318301391,0.19544344228455865,0.33610387615627557,0.6339566987447491,0.21108198137550377,0.5,0.1758654739389554
0.693018141736038,0.19817744650464986,0.3468890476752378,0.6306246411789872,0.21316004108852304,0.5,0.16601322469617597
0.6900409240306112,0.20083056638980043,0.3589138378280603,0.6272603539375928,0.2151855067509859,0.5,0.1550895530020783
0.6867868082796188,0.20338894940620364,0.37216998372440546,0.6238646671081018,0.21715787860954783,0.5,0.14314081291523315
0.6832742970131888,0.20585587440373146,0.38415271834237547,0.6204384185254288,0.21907667001096592,0.5,0.13245274526893655
0.6795685985547473,0.2082394984462986,0.3948951875055342,0.6169824535651434,0.22094140752217337,0.5,0.12298530663590804
0.67572040705551,0.21054798679719078,0.404522208873036,0.6134976249348867,0.22275163104709197,0.5,0.11461506073065991
0.6717689653578807,0.21278802139037042,0.4131469425952889,0.6099847924639787,0.2245068939401539,0.5,0.10722905191489701
0.6677445664608447,0.214964568445842,0.4208716682542506,0.6064448228912682,0.2262067631165049,0.5,0.10072407054708564
0.6636703462832505,0.2170814148532047,0.4277886582540059,0.6028785896512772,0.2278508191588613,0.5,0.09500576624740478
0.6595638708547277,0.2191411579962164,0.4339810043223592,0.5992869726586951,0.22943865642099529,0.5,0.08998805876463582
0.6554380925037623,0.2211461329195883,0.439523494082101,0.5956708580912724,0.23096988312782168,0.5,0.0855922668557677
0.6513025690227093,0.22309781268699674,0.44448332308053323,0.5920311381711695,0.23244412147206284,0.5,0.08174691076288527
0.6471641535267569,0.2249971811110151,0.44892083681081574,0.5883687109448142,0.23386100770746682,0.5,0.07838719539852029
0.6430276087795782,0.22684483640994008,0.4528901983271308,0.5846844800613229,0.23522019223855636,0.5,0.0754546265483298
0.6388961748316023,0.22864086153500038,0.4564399833989347,0.5809793545495373,0.23652133970688632,0.5,0.07289674241067068
0.6347717174274436,0.23038553919886393,0.45961379181318207,0.5772542485937369,0.23776412907378838,0.5,0.07066646037044567
0.6306552758758175,0.23207874262800546,0.4624507010196893,0.573510081308076,0.23894825369958253,0.5,0.06872200010520874
0.6265472239622185,0.23372020064466087,0.46498574340497417,0.5697477765098073,0.24007342141923574,0.5,0.06702640382723823
0.6224474574271991,0.23530953589588116,0.46725032127657734,0.5659682624913431,0.24113935461444952,0.5,0.06554714107709954
0.61835554095704,0.23684629313750943,0.46927258057792026,0.5621724717912137,0.24214579028215777,0.5,0.06425570974799492
0.6142708220190661,0.2383299619515189,0.4710777471256157,0.5583613409639764,0.24309248009941914,0.5,0.06312723946354973
0.610192518332453,0.2397599949716416,0.47268842877596484,0.5545358103491357,0.24397919048468683,0.5,0.06214010522233694
0.6061198606885411,0.24113563860151685,0.47412487185736807,0.5506968238391282,0.24480570265544144,0.5,0.06127564475522806
0.6020519104671697,0.2424565096229251,0.4754052502999646,0.5468453286464312,0.24557181268217215,0.5,0.060517547061065144
0.5979878321326667,0.24372202741825894,0.4765458373173183,0.5429822750698524,0.24627733153869347,0.5,0.059851805604209864
0.5939268421963874,0.24493161390340226,0.4775612166957292,0.5391086162600577,0.24692208514878444,0.5,0.05926633839508902
0.5898682267351418,0.24608470241767355,0.47846445847999614,0.5352253079843957,0.24750591442913938,0.5,0.05875072732947216
0.5858113540210486,0.24718074214707103,0.4792672761805889,0.5313333083910761,0.24802867532861944,0.5,0.05829598856965814
